время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
4527.000;5212.972;574605.692;-4383648.042;6379.124;4529.434;2552.178;6411269.273;0.462;1.165;0.477;-2.478;5341.339;-0.773;-1.706;8150098.524;7322.407;0.001;-0.699;6835321.488
4528.000;5219.348;579134.767;-4381093.133;6372.619;4528.714;2557.644;6411269.289;0.462;1.165;0.477;-2.478;5343.694;-0.771;-1.707;8150098.542;7322.407;0.001;-0.700;6838930.273
4529.000;5225.717;583663.120;-4378532.764;6366.116;4527.990;2563.097;6411269.304;0.462;1.165;0.477;-2.478;5346.048;-0.770;-1.708;8150098.560;7322.407;0.001;-0.701;6842538.524
4530.000;5232.080;588190.746;-4375966.947;6359.615;4527.262;2568.539;6411269.320;0.462;1.165;0.477;-2.478;5348.401;-0.769;-1.709;8150098.578;7322.407;0.001;-0.702;6846146.238
4531.000;5238.437;592717.642;-4373395.695;6353.117;4526.529;2573.969;6411269.336;0.462;1.165;0.477;-2.478;5350.754;-0.768;-1.710;8150098.596;7322.407;0.001;-0.703;6849753.412
4532.000;5244.786;597243.803;-4370819.018;6346.621;4525.792;2579.388;6411269.352;0.462;1.165;0.477;-2.478;5353.106;-0.767;-1.711;8150098.614;7322.407;0.001;-0.705;6853360.043
4533.000;5251.130;601769.225;-4368236.929;6340.127;4525.050;2584.794;6411269.368;0.462;1.165;0.477;-2.478;5355.458;-0.766;-1.712;8150098.632;7322.407;0.001;-0.706;6856966.126
4534.000;5257.467;606293.902;-4365649.439;6333.636;4524.304;2590.189;6411269.384;0.462;1.165;0.477;-2.478;5357.809;-0.765;-1.713;8150098.650;7322.407;0.001;-0.707;6860571.658
4535.000;5263.797;610817.831;-4363056.560;6327.148;4523.553;2595.572;6411269.400;0.462;1.165;0.477;-2.478;5360.160;-0.764;-1.714;8150098.668;7322.407;0.001;-0.708;6864176.635
4536.000;5270.121;615341.007;-4360458.304;6320.662;4522.798;2600.944;6411269.416;0.462;1.165;0.477;-2.478;5362.510;-0.763;-1.715;8150098.685;7322.407;0.001;-0.709;6867781.054
4537.000;5276.438;619863.426;-4357854.682;6314.178;4522.039;2606.304;6411269.431;0.462;1.165;0.477;-2.478;5364.859;-0.762;-1.716;8150098.703;7322.407;0.001;-0.710;6871384.912
4538.000;5282.749;624385.084;-4355245.706;6307.696;4521.275;2611.652;6411269.447;0.462;1.165;0.477;-2.478;5367.208;-0.761;-1.717;8150098.721;7322.407;0.001;-0.712;6874988.204
4539.000;5289.054;628905.975;-4352631.387;6301.217;4520.507;2616.988;6411269.463;0.462;1.165;0.477;-2.478;5369.557;-0.760;-1.718;8150098.738;7322.407;0.001;-0.713;6878590.927
4540.000;5295.352;633426.097;-4350011.738;6294.741;4519.734;2622.313;6411269.478;0.462;1.165;0.477;-2.478;5371.905;-0.759;-1.719;8150098.756;7322.407;0.001;-0.714;6882193.078
4541.000;5301.643;637945.443;-4347386.769;6288.267;4518.958;2627.627;6411269.494;0.462;1.165;0.477;-2.478;5374.252;-0.757;-1.721;8150098.773;7322.408;0.001;-0.715;6885794.653
4542.000;5307.928;642464.011;-4344756.493;6281.795;4518.177;2632.929;6411269.510;0.462;1.165;0.477;-2.478;5376.599;-0.756;-1.722;8150098.791;7322.408;0.001;-0.716;6889395.648
4543.000;5314.207;646981.796;-4342120.921;6275.326;4517.391;2638.219;6411269.525;0.462;1.165;0.477;-2.478;5378.945;-0.755;-1.723;8150098.808;7322.408;0.001;-0.717;6892996.061
4544.000;5320.479;651498.793;-4339480.063;6268.860;4516.602;2643.498;6411269.541;0.462;1.165;0.477;-2.478;5381.291;-0.754;-1.724;8150098.825;7322.408;0.001;-0.718;6896595.888
4545.000;5326.745;656014.999;-4336833.933;6262.396;4515.808;2648.766;6411269.557;0.462;1.165;0.477;-2.478;5383.636;-0.753;-1.725;8150098.843;7322.408;0.001;-0.720;6900195.124
4546.000;5333.004;660530.409;-4334182.541;6255.934;4515.010;2654.022;6411269.572;0.462;1.165;0.477;-2.478;5385.981;-0.752;-1.726;8150098.860;7322.408;0.001;-0.721;6903793.768
4547.000;5339.257;665045.018;-4331525.899;6249.475;4514.208;2659.266;6411269.588;0.462;1.165;0.477;-2.478;5388.325;-0.751;-1.727;8150098.877;7322.408;0.001;-0.722;6907391.815
4548.000;5345.503;669558.823;-4328864.017;6243.019;4513.401;2664.500;6411269.603;0.462;1.165;0.477;-2.478;5390.668;-0.750;-1.728;8150098.894;7322.408;0.001;-0.723;6910989.262
4549.000;5351.743;674071.820;-4326196.909;6236.565;4512.591;2669.721;6411269.619;0.462;1.165;0.477;-2.478;5393.011;-0.749;-1.729;8150098.911;7322.408;0.001;-0.724;6914586.105
4550.000;5357.976;678584.004;-4323524.584;6230.114;4511.776;2674.932;6411269.634;0.462;1.165;0.477;-2.478;5395.354;-0.748;-1.730;8150098.929;7322.408;0.001;-0.725;6918182.342
4551.000;5364.203;683095.371;-4320847.054;6223.665;4510.957;2680.131;6411269.649;0.462;1.165;0.477;-2.478;5397.696;-0.747;-1.731;8150098.946;7322.408;0.001;-0.727;6921777.968
4552.000;5370.423;687605.917;-4318164.331;6217.219;4510.134;2685.319;6411269.665;0.462;1.165;0.477;-2.478;5400.037;-0.746;-1.732;8150098.963;7322.408;0.001;-0.728;6925372.980
4553.000;5376.637;692115.638;-4315476.425;6210.775;4509.306;2690.495;6411269.680;0.462;1.165;0.477;-2.478;5402.378;-0.745;-1.733;8150098.980;7322.408;0.001;-0.729;6928967.376
4554.000;5382.845;696624.529;-4312783.349;6204.334;4508.475;2695.661;6411269.696;0.462;1.165;0.477;-2.478;5404.718;-0.744;-1.734;8150098.997;7322.408;0.001;-0.730;6932561.151
4555.000;5389.046;701132.587;-4310085.113;6197.895;4507.640;2700.815;6411269.711;0.462;1.165;0.477;-2.478;5407.058;-0.743;-1.735;8150099.013;7322.408;0.001;-0.731;6936154.303
4556.000;5395.241;705639.808;-4307381.729;6191.460;4506.800;2705.957;6411269.726;0.462;1.165;0.477;-2.478;5409.397;-0.742;-1.736;8150099.030;7322.408;0.001;-0.732;6939746.828
4557.000;5401.429;710146.187;-4304673.207;6185.026;4505.957;2711.089;6411269.741;0.462;1.165;0.477;-2.478;5411.736;-0.741;-1.737;8150099.047;7322.408;0.001;-0.733;6943338.722
4558.000;5407.611;714651.721;-4301959.560;6178.596;4505.109;2716.209;6411269.757;0.462;1.165;0.477;-2.478;5414.074;-0.740;-1.739;8150099.064;7322.408;0.001;-0.735;6946929.983
4559.000;5413.786;719156.404;-4299240.798;6172.168;4504.257;2721.318;6411269.772;0.462;1.165;0.477;-2.478;5416.412;-0.738;-1.740;8150099.081;7322.408;0.001;-0.736;6950520.607
4560.000;5419.955;723660.234;-4296516.932;6165.742;4503.401;2726.417;6411269.787;0.462;1.165;0.477;-2.478;5418.749;-0.737;-1.741;8150099.097;7322.408;0.001;-0.737;6954110.591
4561.000;5426.118;728163.207;-4293787.973;6159.319;4502.542;2731.504;6411269.802;0.462;1.165;0.477;-2.478;5421.085;-0.736;-1.742;8150099.114;7322.408;0.001;-0.738;6957699.931
4562.000;5432.274;732665.317;-4291053.933;6152.899;4501.678;2736.579;6411269.818;0.462;1.165;0.477;-2.478;5423.421;-0.735;-1.743;8150099.131;7322.408;0.001;-0.739;6961288.625
4563.000;5438.423;737166.562;-4288314.823;6146.482;4500.810;2741.644;6411269.833;0.462;1.165;0.477;-2.478;5425.757;-0.734;-1.744;8150099.147;7322.408;0.001;-0.740;6964876.669
4564.000;5444.567;741666.937;-4285570.654;6140.067;4499.939;2746.698;6411269.848;0.462;1.165;0.477;-2.478;5428.092;-0.733;-1.745;8150099.164;7322.408;0.001;-0.741;6968464.060
4565.000;5450.703;746166.439;-4282821.436;6133.655;4499.063;2751.741;6411269.863;0.462;1.165;0.477;-2.478;5430.426;-0.732;-1.746;8150099.180;7322.408;0.001;-0.743;6972050.794
4566.000;5456.834;750665.063;-4280067.181;6127.245;4498.183;2756.772;6411269.878;0.462;1.165;0.477;-2.478;5432.760;-0.731;-1.747;8150099.197;7322.408;0.001;-0.744;6975636.869
4567.000;5462.958;755162.805;-4277307.900;6120.839;4497.300;2761.793;6411269.893;0.462;1.165;0.477;-2.478;5435.093;-0.730;-1.748;8150099.213;7322.408;0.001;-0.745;6979222.281
4568.000;5469.076;759659.662;-4274543.604;6114.435;4496.413;2766.803;6411269.908;0.462;1.165;0.477;-2.478;5437.426;-0.729;-1.749;8150099.229;7322.408;0.001;-0.746;6982807.027
4569.000;5475.187;764155.630;-4271774.303;6108.033;4495.521;2771.802;6411269.923;0.462;1.165;0.477;-2.478;5439.758;-0.728;-1.750;8150099.246;7322.408;0.001;-0.747;6986391.104
4570.000;5481.292;768650.705;-4269000.009;6101.635;4494.626;2776.789;6411269.938;0.462;1.165;0.477;-2.478;5442.090;-0.727;-1.751;8150099.262;7322.408;0.001;-0.748;6989974.508
4571.000;5487.390;773144.882;-4266220.733;6095.239;4493.727;2781.766;6411269.953;0.462;1.165;0.477;-2.478;5444.421;-0.726;-1.752;8150099.278;7322.408;0.001;-0.749;6993557.238
4572.000;5493.482;777638.158;-4263436.485;6088.845;4492.824;2786.733;6411269.968;0.462;1.165;0.477;-2.478;5446.752;-0.725;-1.753;8150099.294;7322.408;0.001;-0.751;6997139.288
4573.000;5499.568;782130.530;-4260647.276;6082.455;4491.917;2791.688;6411269.983;0.462;1.165;0.477;-2.478;5449.082;-0.724;-1.754;8150099.311;7322.408;0.001;-0.752;7000720.657
4574.000;5505.647;786621.993;-4257853.118;6076.067;4491.007;2796.632;6411269.998;0.462;1.165;0.477;-2.478;5451.412;-0.723;-1.755;8150099.327;7322.408;0.001;-0.753;7004301.341
4575.000;5511.720;791112.543;-4255054.021;6069.682;4490.093;2801.566;6411270.013;0.462;1.165;0.477;-2.478;5453.741;-0.722;-1.756;8150099.343;7322.408;0.001;-0.754;7007881.338
4576.000;5517.786;795602.178;-4252249.995;6063.300;4489.174;2806.489;6411270.027;0.462;1.165;0.477;-2.478;5456.069;-0.721;-1.757;8150099.359;7322.408;0.001;-0.755;7011460.643
4577.000;5523.847;800090.892;-4249441.052;6056.920;4488.252;2811.401;6411270.042;0.462;1.165;0.477;-2.478;5458.397;-0.720;-1.758;8150099.375;7322.408;0.001;-0.756;7015039.254
4578.000;5529.900;804578.682;-4246627.202;6050.544;4487.327;2816.302;6411270.057;0.462;1.165;0.477;-2.478;5460.724;-0.719;-1.759;8150099.391;7322.408;0.001;-0.757;7018617.168
4579.000;5535.948;809065.545;-4243808.457;6044.170;4486.397;2821.192;6411270.072;0.462;1.165;0.477;-2.478;5463.051;-0.718;-1.760;8150099.407;7322.408;0.001;-0.759;7022194.382
4580.000;5541.989;813551.476;-4240984.826;6037.799;4485.464;2826.072;6411270.087;0.462;1.165;0.477;-2.478;5465.378;-0.717;-1.761;8150099.423;7322.408;0.001;-0.760;7025770.893
4581.000;5548.023;818036.473;-4238156.321;6031.430;4484.527;2830.941;6411270.101;0.462;1.165;0.477;-2.478;5467.703;-0.716;-1.762;8150099.439;7322.408;0.001;-0.761;7029346.697
4582.000;5554.052;822520.530;-4235322.952;6025.065;4483.587;2835.800;6411270.116;0.462;1.165;0.477;-2.478;5470.029;-0.715;-1.763;8150099.454;7322.408;0.001;-0.762;7032921.792
4583.000;5560.073;827003.645;-4232484.730;6018.702;4482.642;2840.647;6411270.131;0.462;1.165;0.477;-2.478;5472.353;-0.714;-1.764;8150099.470;7322.408;0.001;-0.763;7036496.175
4584.000;5566.089;831485.814;-4229641.666;6012.342;4481.694;2845.485;6411270.145;0.462;1.165;0.477;-2.478;5474.678;-0.713;-1.765;8150099.486;7322.408;0.001;-0.764;7040069.842
4585.000;5572.098;835967.033;-4226793.770;6005.985;4480.742;2850.311;6411270.160;0.462;1.165;0.477;-2.478;5477.001;-0.712;-1.766;8150099.502;7322.408;0.001;-0.765;7043642.791
4586.000;5578.101;840447.299;-4223941.052;5999.630;4479.787;2855.127;6411270.175;0.462;1.165;0.477;-2.478;5479.324;-0.711;-1.767;8150099.517;7322.409;0.001;-0.767;7047215.019
4587.000;5584.097;844926.607;-4221083.524;5993.279;4478.828;2859.933;6411270.189;0.462;1.165;0.477;-2.478;5481.647;-0.710;-1.768;8150099.533;7322.409;0.001;-0.768;7050786.522
4588.000;5590.087;849404.955;-4218221.195;5986.930;4477.865;2864.727;6411270.204;0.462;1.165;0.477;-2.478;5483.969;-0.709;-1.769;8150099.549;7322.409;0.001;-0.769;7054357.298
4589.000;5596.071;853882.338;-4215354.077;5980.584;4476.899;2869.512;6411270.218;0.462;1.165;0.477;-2.478;5486.291;-0.708;-1.770;8150099.564;7322.409;0.001;-0.770;7057927.344
4590.000;5602.049;858358.753;-4212482.180;5974.241;4475.929;2874.286;6411270.233;0.462;1.165;0.477;-2.478;5488.612;-0.707;-1.771;8150099.580;7322.409;0.001;-0.771;7061496.657
4591.000;5608.020;862834.196;-4209605.514;5967.901;4474.956;2879.049;6411270.247;0.462;1.165;0.477;-2.478;5490.932;-0.706;-1.773;8150099.595;7322.409;0.001;-0.772;7065065.234
4592.000;5613.984;867308.664;-4206724.091;5961.564;4473.979;2883.802;6411270.262;0.462;1.165;0.477;-2.478;5493.252;-0.705;-1.774;8150099.611;7322.409;0.001;-0.773;7068633.071
4593.000;5619.943;871782.154;-4203837.919;5955.229;4472.998;2888.544;6411270.276;0.462;1.165;0.477;-2.478;5495.571;-0.704;-1.775;8150099.626;7322.409;0.001;-0.774;7072200.167
4594.000;5625.895;876254.661;-4200947.011;5948.898;4472.014;2893.276;6411270.291;0.462;1.165;0.477;-2.478;5497.890;-0.703;-1.776;8150099.641;7322.409;0.001;-0.776;7075766.518
4595.000;5631.841;880726.181;-4198051.375;5942.569;4471.026;2897.998;6411270.305;0.462;1.165;0.477;-2.478;5500.209;-0.701;-1.777;8150099.657;7322.409;0.001;-0.777;7079332.121
4596.000;5637.780;885196.713;-4195151.023;5936.243;4470.035;2902.709;6411270.319;0.462;1.165;0.477;-2.478;5502.526;-0.700;-1.778;8150099.672;7322.409;0.001;-0.778;7082896.974
4597.000;5643.713;889666.251;-4192245.965;5929.920;4469.040;2907.410;6411270.334;0.462;1.165;0.477;-2.478;5504.844;-0.699;-1.779;8150099.687;7322.409;0.001;-0.779;7086461.074
4598.000;5649.640;894134.793;-4189336.212;5923.600;4468.042;2912.100;6411270.348;0.462;1.165;0.477;-2.478;5507.160;-0.698;-1.780;8150099.703;7322.409;0.001;-0.780;7090024.417
4599.000;5655.560;898602.335;-4186421.773;5917.283;4467.040;2916.781;6411270.363;0.462;1.165;0.477;-2.478;5509.477;-0.697;-1.781;8150099.718;7322.409;0.001;-0.781;7093587.001
4600.000;5661.475;903068.874;-4183502.659;5910.969;4466.035;2921.450;6411270.377;0.462;1.165;0.477;-2.478;5511.792;-0.696;-1.782;8150099.733;7322.409;0.001;-0.782;7097148.823
4601.000;5667.382;907534.405;-4180578.880;5904.658;4465.026;2926.110;6411270.391;0.462;1.165;0.477;-2.478;5514.107;-0.695;-1.783;8150099.748;7322.409;0.001;-0.784;7100709.880
4602.000;5673.284;911998.927;-4177650.446;5898.349;4464.014;2930.759;6411270.405;0.462;1.165;0.477;-2.478;5516.422;-0.694;-1.784;8150099.763;7322.409;0.001;-0.785;7104270.169
4603.000;5679.179;916462.434;-4174717.369;5892.044;4462.999;2935.399;6411270.420;0.462;1.165;0.477;-2.478;5518.736;-0.693;-1.785;8150099.778;7322.409;0.001;-0.786;7107829.689
4604.000;5685.068;920924.924;-4171779.657;5885.741;4461.980;2940.028;6411270.434;0.462;1.165;0.477;-2.478;5521.050;-0.692;-1.786;8150099.793;7322.409;0.001;-0.787;7111388.435
4605.000;5690.951;925386.393;-4168837.322;5879.442;4460.957;2944.646;6411270.448;0.462;1.165;0.477;-2.478;5523.363;-0.691;-1.787;8150099.808;7322.409;0.001;-0.788;7114946.405
4606.000;5696.827;929846.838;-4165890.373;5873.145;4459.931;2949.255;6411270.462;0.462;1.165;0.477;-2.478;5525.675;-0.690;-1.788;8150099.823;7322.409;0.001;-0.789;7118503.596
4607.000;5702.697;934306.256;-4162938.820;5866.852;4458.902;2953.853;6411270.476;0.462;1.165;0.477;-2.478;5527.987;-0.689;-1.789;8150099.838;7322.409;0.001;-0.790;7122060.006
4608.000;5708.561;938764.643;-4159982.675;5860.561;4457.870;2958.441;6411270.491;0.462;1.165;0.477;-2.478;5530.299;-0.688;-1.790;8150099.853;7322.409;0.001;-0.791;7125615.631
4609.000;5714.418;943221.995;-4157021.946;5854.273;4456.834;2963.019;6411270.505;0.462;1.165;0.477;-2.478;5532.610;-0.687;-1.791;8150099.868;7322.409;0.001;-0.793;7129170.470
4610.000;5720.269;947678.310;-4154056.644;5847.988;4455.794;2967.587;6411270.519;0.462;1.165;0.477;-2.478;5534.920;-0.686;-1.792;8150099.883;7322.409;0.001;-0.794;7132724.518
4611.000;5726.114;952133.584;-4151086.779;5841.706;4454.752;2972.145;6411270.533;0.462;1.165;0.477;-2.478;5537.230;-0.685;-1.793;8150099.898;7322.409;0.001;-0.795;7136277.775
4612.000;5731.952;956587.814;-4148112.361;5835.427;4453.706;2976.693;6411270.547;0.462;1.165;0.477;-2.478;5539.540;-0.684;-1.794;8150099.912;7322.409;0.001;-0.796;7139830.236
4613.000;5737.785;961040.996;-4145133.400;5829.152;4452.657;2981.231;6411270.561;0.462;1.165;0.477;-2.478;5541.848;-0.684;-1.795;8150099.927;7322.409;0.001;-0.797;7143381.899
4614.000;5743.611;965493.127;-4142149.907;5822.879;4451.604;2985.759;6411270.575;0.462;1.165;0.477;-2.478;5544.157;-0.683;-1.796;8150099.942;7322.409;0.001;-0.798;7146932.761
4615.000;5749.431;969944.204;-4139161.890;5816.609;4450.548;2990.277;6411270.589;0.462;1.165;0.477;-2.478;5546.464;-0.682;-1.797;8150099.956;7322.409;0.001;-0.799;7150482.821
4616.000;5755.244;974394.224;-4136169.361;5810.342;4449.489;2994.785;6411270.603;0.462;1.165;0.477;-2.478;5548.772;-0.681;-1.798;8150099.971;7322.409;0.001;-0.800;7154032.074
4617.000;5761.051;978843.182;-4133172.329;5804.078;4448.427;2999.282;6411270.617;0.462;1.165;0.477;-2.478;5551.078;-0.680;-1.798;8150099.986;7322.409;0.001;-0.802;7157580.519
4618.000;5766.852;983291.077;-4130170.804;5797.817;4447.361;3003.770;6411270.631;0.462;1.165;0.477;-2.478;5553.385;-0.679;-1.799;8150100.000;7322.409;0.001;-0.803;7161128.152
4619.000;5772.647;987737.904;-4127164.796;5791.559;4446.292;3008.248;6411270.645;0.462;1.165;0.477;-2.478;5555.690;-0.678;-1.800;8150100.015;7322.409;0.001;-0.804;7164674.971
4620.000;5778.435;992183.661;-4124154.315;5785.304;4445.220;3012.716;6411270.659;0.462;1.165;0.477;-2.478;5557.996;-0.677;-1.801;8150100.029;7322.409;0.001;-0.805;7168220.974
4621.000;5784.217;996628.344;-4121139.371;5779.052;4444.145;3017.175;6411270.672;0.462;1.165;0.477;-2.478;5560.300;-0.676;-1.802;8150100.044;7322.409;0.001;-0.806;7171766.158
4622.000;5789.993;1001071.950;-4118119.974;5772.803;4443.066;3021.623;6411270.686;0.462;1.165;0.477;-2.478;5562.604;-0.675;-1.803;8150100.058;7322.409;0.001;-0.807;7175310.520
4623.000;5795.763;1005514.476;-4115096.133;5766.557;4441.984;3026.061;6411270.700;0.462;1.165;0.477;-2.478;5564.908;-0.674;-1.804;8150100.072;7322.409;0.001;-0.808;7178854.058
4624.000;5801.527;1009955.919;-4112067.858;5760.315;4440.899;3030.490;6411270.714;0.462;1.165;0.477;-2.478;5567.211;-0.673;-1.805;8150100.087;7322.409;0.001;-0.809;7182396.768
4625.000;5807.284;1014396.275;-4109035.160;5754.075;4439.811;3034.909;6411270.728;0.462;1.165;0.477;-2.478;5569.514;-0.672;-1.806;8150100.101;7322.409;0.001;-0.810;7185938.649
4626.000;5813.035;1018835.542;-4105998.048;5747.838;4438.720;3039.318;6411270.741;0.462;1.165;0.477;-2.478;5571.816;-0.671;-1.807;8150100.115;7322.409;0.001;-0.812;7189479.698
4627.000;5818.779;1023273.716;-4102956.532;5741.604;4437.626;3043.717;6411270.755;0.462;1.165;0.477;-2.478;5574.117;-0.670;-1.808;8150100.129;7322.409;0.001;-0.813;7193019.912
4628.000;5824.518;1027710.793;-4099910.621;5735.374;4436.528;3048.107;6411270.769;0.462;1.165;0.477;-2.478;5576.418;-0.669;-1.809;8150100.144;7322.409;0.001;-0.814;7196559.289
4629.000;5830.250;1032146.772;-4096860.325;5729.146;4435.427;3052.487;6411270.783;0.462;1.165;0.477;-2.478;5578.719;-0.668;-1.810;8150100.158;7322.409;0.001;-0.815;7200097.826
4630.000;5835.976;1036581.648;-4093805.655;5722.922;4434.324;3056.857;6411270.796;0.462;1.165;0.477;-2.478;5581.019;-0.667;-1.811;8150100.172;7322.409;0.001;-0.816;7203635.521
4631.000;5841.696;1041015.419;-4090746.619;5716.700;4433.217;3061.217;6411270.810;0.462;1.165;0.477;-2.478;5583.318;-0.666;-1.812;8150100.186;7322.409;0.001;-0.817;7207172.371
4632.000;5847.410;1045448.082;-4087683.227;5710.482;4432.107;3065.568;6411270.824;0.462;1.165;0.477;-2.478;5585.617;-0.665;-1.813;8150100.200;7322.409;0.001;-0.818;7210708.373
4633.000;5853.117;1049879.633;-4084615.490;5704.266;4430.994;3069.909;6411270.837;0.462;1.165;0.477;-2.478;5587.916;-0.664;-1.814;8150100.214;7322.409;0.001;-0.819;7214243.525
4634.000;5858.818;1054310.070;-4081543.416;5698.054;4429.878;3074.241;6411270.851;0.462;1.165;0.477;-2.478;5590.214;-0.663;-1.815;8150100.228;7322.409;0.001;-0.821;7217777.825
4635.000;5864.513;1058739.389;-4078467.016;5691.845;4428.759;3078.563;6411270.864;0.462;1.165;0.477;-2.478;5592.511;-0.662;-1.816;8150100.242;7322.409;0.001;-0.822;7221311.270
4636.000;5870.202;1063167.587;-4075386.298;5685.639;4427.636;3082.875;6411270.878;0.462;1.165;0.477;-2.478;5594.808;-0.661;-1.817;8150100.256;7322.410;0.001;-0.823;7224843.857
4637.000;5875.884;1067594.662;-4072301.273;5679.436;4426.511;3087.178;6411270.892;0.462;1.165;0.477;-2.478;5597.104;-0.660;-1.818;8150100.270;7322.410;0.001;-0.824;7228375.585
4638.000;5881.561;1072020.610;-4069211.950;5673.236;4425.383;3091.471;6411270.905;0.462;1.165;0.477;-2.478;5599.400;-0.659;-1.819;8150100.284;7322.410;0.001;-0.825;7231906.450
4639.000;5887.231;1076445.428;-4066118.339;5667.039;4424.252;3095.754;6411270.919;0.462;1.165;0.477;-2.478;5601.695;-0.658;-1.820;8150100.298;7322.410;0.001;-0.826;7235436.450
4640.000;5892.895;1080869.113;-4063020.449;5660.846;4423.117;3100.029;6411270.932;0.462;1.165;0.477;-2.478;5603.990;-0.657;-1.821;8150100.312;7322.410;0.001;-0.827;7238965.583
4641.000;5898.553;1085291.663;-4059918.289;5654.655;4421.980;3104.293;6411270.945;0.462;1.165;0.477;-2.478;5606.285;-0.656;-1.822;8150100.326;7322.410;0.001;-0.828;7242493.847
4642.000;5904.204;1089713.074;-4056811.870;5648.468;4420.840;3108.548;6411270.959;0.462;1.165;0.477;-2.478;5608.578;-0.655;-1.823;8150100.339;7322.410;0.001;-0.829;7246021.238
4643.000;5909.850;1094133.343;-4053701.200;5642.283;4419.697;3112.794;6411270.972;0.462;1.165;0.477;-2.478;5610.872;-0.654;-1.824;8150100.353;7322.410;0.001;-0.831;7249547.754
4644.000;5915.489;1098552.467;-4050586.289;5636.102;4418.551;3117.030;6411270.986;0.462;1.165;0.477;-2.478;5613.164;-0.653;-1.825;8150100.367;7322.410;0.001;-0.832;7253073.394
4645.000;5921.122;1102970.444;-4047467.147;5629.924;4417.402;3121.257;6411270.999;0.462;1.165;0.477;-2.478;5615.457;-0.652;-1.826;8150100.381;7322.410;0.001;-0.833;7256598.154
4646.000;5926.749;1107387.271;-4044343.783;5623.749;4416.250;3125.474;6411271.013;0.462;1.165;0.477;-2.478;5617.748;-0.651;-1.827;8150100.394;7322.410;0.001;-0.834;7260122.032
4647.000;5932.369;1111802.944;-4041216.206;5617.577;4415.095;3129.682;6411271.026;0.462;1.165;0.477;-2.478;5620.040;-0.650;-1.828;8150100.408;7322.410;0.001;-0.835;7263645.026
4648.000;5937.984;1116217.460;-4038084.426;5611.408;4413.937;3133.881;6411271.039;0.462;1.165;0.477;-2.478;5622.330;-0.649;-1.829;8150100.421;7322.410;0.001;-0.836;7267167.134
4649.000;5943.592;1120630.817;-4034948.452;5605.243;4412.776;3138.070;6411271.052;0.462;1.165;0.477;-2.478;5624.620;-0.648;-1.830;8150100.435;7322.410;0.001;-0.837;7270688.353
4650.000;5949.194;1125043.012;-4031808.293;5599.080;4411.612;3142.250;6411271.066;0.462;1.165;0.477;-2.478;5626.910;-0.648;-1.831;8150100.448;7322.410;0.001;-0.838;7274208.680
4651.000;5954.790;1129454.042;-4028663.959;5592.921;4410.446;3146.421;6411271.079;0.462;1.165;0.477;-2.478;5629.199;-0.647;-1.831;8150100.462;7322.410;0.001;-0.839;7277728.114
4652.000;5960.380;1133863.904;-4025515.459;5586.765;4409.277;3150.582;6411271.092;0.462;1.165;0.477;-2.478;5631.488;-0.646;-1.832;8150100.475;7322.410;0.001;-0.840;7281246.651
4653.000;5965.964;1138272.596;-4022362.802;5580.612;4408.104;3154.734;6411271.106;0.462;1.165;0.477;-2.478;5633.776;-0.645;-1.833;8150100.489;7322.410;0.001;-0.842;7284764.291
4654.000;5971.541;1142680.113;-4019205.998;5574.462;4406.929;3158.877;6411271.119;0.462;1.165;0.477;-2.478;5636.064;-0.644;-1.834;8150100.502;7322.410;0.001;-0.843;7288281.030
4655.000;5977.113;1147086.454;-4016045.056;5568.316;4405.751;3163.010;6411271.132;0.462;1.165;0.477;-2.478;5638.351;-0.643;-1.835;8150100.516;7322.410;0.001;-0.844;7291796.865
4656.000;5982.678;1151491.616;-4012879.985;5562.172;4404.571;3167.135;6411271.145;0.462;1.165;0.477;-2.478;5640.638;-0.642;-1.836;8150100.529;7322.410;0.001;-0.845;7295311.796
4657.000;5988.237;1155895.596;-4009710.794;5556.032;4403.387;3171.250;6411271.158;0.462;1.165;0.477;-2.478;5642.924;-0.641;-1.837;8150100.542;7322.410;0.001;-0.846;7298825.819
4658.000;5993.790;1160298.390;-4006537.493;5549.894;4402.201;3175.356;6411271.171;0.462;1.165;0.477;-2.478;5645.209;-0.640;-1.838;8150100.556;7322.410;0.001;-0.847;7302338.932
4659.000;5999.337;1164699.997;-4003360.090;5543.760;4401.012;3179.452;6411271.185;0.462;1.165;0.477;-2.478;5647.495;-0.639;-1.839;8150100.569;7322.410;0.001;-0.848;7305851.133
4660.000;6004.878;1169100.414;-4000178.595;5537.630;4399.820;3183.540;6411271.198;0.462;1.165;0.477;-2.478;5649.779;-0.638;-1.840;8150100.582;7322.410;0.001;-0.849;7309362.419
4661.000;6010.412;1173499.637;-3996993.017;5531.502;4398.625;3187.618;6411271.211;0.462;1.165;0.477;-2.478;5652.063;-0.637;-1.841;8150100.595;7322.410;0.001;-0.850;7312872.789
4662.000;6015.941;1177897.664;-3993803.366;5525.378;4397.427;3191.688;6411271.224;0.462;1.165;0.477;-2.478;5654.347;-0.636;-1.842;8150100.609;7322.410;0.001;-0.852;7316382.240
