время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
3784.000;-1110.767;-2356883.265;-3688938.641;9393.825;1975.166;-5955.125;6411185.750;0.462;1.165;0.477;-2.478;3664.957;-2.047;-0.431;8149933.818;7322.185;0.001;0.102;4516300.503
3785.000;-1101.371;-2354903.004;-3694885.783;9398.608;1985.355;-5939.158;6411185.750;0.462;1.165;0.477;-2.478;3666.367;-2.044;-0.434;8149933.818;7322.185;0.001;0.102;4517827.640
3786.000;-1091.970;-2352912.563;-3700816.954;9403.347;1995.525;-5923.182;6411185.750;0.462;1.165;0.477;-2.478;3667.782;-2.042;-0.436;8149933.818;7322.185;0.001;0.101;4519362.962
3787.000;-1082.564;-2350911.961;-3706732.144;9408.039;2005.676;-5907.196;6411185.750;0.462;1.165;0.477;-2.478;3669.201;-2.039;-0.439;8149933.818;7322.185;0.001;0.101;4520906.453
3788.000;-1073.154;-2348901.218;-3712631.343;9412.687;2015.807;-5891.201;6411185.750;0.462;1.165;0.477;-2.478;3670.625;-2.037;-0.441;8149933.818;7322.185;0.001;0.101;4522458.098
3789.000;-1063.739;-2346880.353;-3718514.544;9417.289;2025.920;-5875.198;6411185.750;0.462;1.165;0.477;-2.478;3672.053;-2.034;-0.444;8149933.818;7322.185;0.001;0.100;4524017.883
3790.000;-1054.319;-2344849.384;-3724381.736;9421.845;2036.014;-5859.185;6411185.750;0.462;1.165;0.477;-2.478;3673.486;-2.032;-0.446;8149933.818;7322.185;0.001;0.100;4525585.791
3791.000;-1044.895;-2342808.331;-3730232.912;9426.357;2046.088;-5843.165;6411185.750;0.462;1.165;0.477;-2.478;3674.923;-2.029;-0.449;8149933.818;7322.185;0.001;0.100;4527161.809
3792.000;-1035.466;-2340757.214;-3736068.063;9430.823;2056.143;-5827.136;6411185.750;0.462;1.165;0.477;-2.478;3676.365;-2.027;-0.451;8149933.818;7322.185;0.001;0.099;4528745.921
3793.000;-1026.033;-2338696.052;-3741887.180;9435.244;2066.179;-5811.098;6411185.750;0.462;1.165;0.477;-2.478;3677.811;-2.024;-0.454;8149933.818;7322.185;0.001;0.099;4530338.111
3794.000;-1016.596;-2336624.863;-3747690.257;9439.620;2076.195;-5795.053;6411185.750;0.462;1.165;0.477;-2.478;3679.261;-2.022;-0.456;8149933.818;7322.185;0.001;0.098;4531938.364
3795.000;-1007.154;-2334543.669;-3753477.284;9443.951;2086.191;-5779.000;6411185.750;0.462;1.165;0.477;-2.478;3680.716;-2.019;-0.459;8149933.818;7322.185;0.001;0.098;4533546.664
3796.000;-997.708;-2332452.487;-3759248.254;9448.237;2096.168;-5762.939;6411185.750;0.462;1.165;0.477;-2.478;3682.175;-2.017;-0.461;8149933.818;7322.185;0.001;0.098;4535162.997
3797.000;-988.258;-2330351.338;-3765003.160;9452.478;2106.126;-5746.871;6411185.750;0.462;1.165;0.477;-2.478;3683.639;-2.015;-0.464;8149933.818;7322.185;0.001;0.097;4536787.347
3798.000;-978.803;-2328240.242;-3770741.994;9456.674;2116.064;-5730.796;6411185.750;0.462;1.165;0.477;-2.478;3685.108;-2.012;-0.466;8149933.818;7322.185;0.001;0.097;4538419.698
3799.000;-969.344;-2326119.218;-3776464.750;9460.826;2125.982;-5714.714;6411185.750;0.462;1.165;0.477;-2.478;3686.581;-2.010;-0.468;8149933.818;7322.185;0.001;0.096;4540060.035
3800.000;-959.881;-2323988.285;-3782171.420;9464.932;2135.880;-5698.625;6411185.750;0.462;1.165;0.477;-2.478;3688.058;-2.007;-0.471;8149933.818;7322.185;0.001;0.096;4541708.341
3801.000;-950.415;-2321847.465;-3787861.997;9468.994;2145.758;-5682.529;6411185.750;0.462;1.165;0.477;-2.478;3689.540;-2.005;-0.473;8149933.818;7322.185;0.001;0.096;4543364.602
3802.000;-940.944;-2319696.776;-3793536.475;9473.011;2155.616;-5666.427;6411185.750;0.462;1.165;0.477;-2.478;3691.026;-2.002;-0.476;8149933.818;7322.185;0.001;0.095;4545028.802
3803.000;-931.469;-2317536.239;-3799194.848;9476.983;2165.455;-5650.318;6411185.750;0.462;1.165;0.477;-2.478;3692.517;-2.000;-0.478;8149933.818;7322.185;0.001;0.095;4546700.924
3804.000;-921.990;-2315365.874;-3804837.109;9480.911;2175.273;-5634.203;6411185.750;0.462;1.165;0.477;-2.478;3694.012;-1.997;-0.481;8149933.818;7322.185;0.001;0.094;4548380.954
3805.000;-912.507;-2313185.700;-3810463.252;9484.795;2185.071;-5618.082;6411185.750;0.462;1.165;0.477;-2.478;3695.512;-1.995;-0.483;8149933.818;7322.185;0.001;0.094;4550068.874
3806.000;-903.020;-2310995.739;-3816073.271;9488.634;2194.849;-5601.956;6411185.750;0.462;1.165;0.477;-2.478;3697.017;-1.992;-0.486;8149933.818;7322.185;0.001;0.094;4551764.670
3807.000;-893.529;-2308796.009;-3821667.162;9492.428;2204.607;-5585.824;6411185.750;0.462;1.165;0.477;-2.478;3698.526;-1.990;-0.488;8149933.818;7322.185;0.001;0.093;4553468.324
3808.000;-884.035;-2306586.532;-3827244.917;9496.179;2214.344;-5569.686;6411185.750;0.462;1.165;0.477;-2.478;3700.039;-1.988;-0.490;8149933.818;7322.185;0.001;0.093;4555179.822
3809.000;-874.537;-2304367.328;-3832806.532;9499.885;2224.061;-5553.543;6411185.750;0.462;1.165;0.477;-2.478;3701.557;-1.985;-0.493;8149933.818;7322.185;0.001;0.092;4556899.147
3810.000;-865.035;-2302138.417;-3838352.001;9503.547;2233.758;-5537.395;6411185.750;0.462;1.165;0.477;-2.478;3703.080;-1.983;-0.495;8149933.818;7322.185;0.001;0.092;4558626.284
3811.000;-855.530;-2299899.819;-3843881.321;9507.164;2243.434;-5521.242;6411185.750;0.462;1.165;0.477;-2.478;3704.607;-1.980;-0.498;8149933.818;7322.185;0.001;0.091;4560361.215
3812.000;-846.021;-2297651.555;-3849394.485;9510.738;2253.090;-5505.085;6411185.750;0.462;1.165;0.477;-2.478;3706.138;-1.978;-0.500;8149933.818;7322.185;0.001;0.091;4562103.924
3813.000;-836.509;-2295393.645;-3854891.489;9514.268;2262.726;-5488.923;6411185.750;0.462;1.165;0.477;-2.478;3707.674;-1.975;-0.503;8149933.818;7322.185;0.001;0.090;4563854.397
3814.000;-826.993;-2293126.110;-3860372.329;9517.753;2272.340;-5472.756;6411185.750;0.462;1.165;0.477;-2.478;3709.215;-1.973;-0.505;8149933.818;7322.185;0.001;0.090;4565612.615
3815.000;-817.473;-2290848.971;-3865837.000;9521.195;2281.934;-5456.586;6411185.750;0.462;1.165;0.477;-2.478;3710.760;-1.971;-0.507;8149933.818;7322.185;0.001;0.089;4567378.564
3816.000;-807.950;-2288562.248;-3871285.498;9524.593;2291.508;-5440.411;6411185.750;0.462;1.165;0.477;-2.478;3712.310;-1.968;-0.510;8149933.818;7322.185;0.001;0.089;4569152.226
3817.000;-798.424;-2286265.962;-3876717.820;9527.947;2301.061;-5424.232;6411185.750;0.462;1.165;0.477;-2.478;3713.864;-1.966;-0.512;8149933.818;7322.185;0.001;0.089;4570933.585
3818.000;-788.894;-2283960.134;-3882133.962;9531.258;2310.592;-5408.050;6411185.750;0.462;1.165;0.477;-2.478;3715.423;-1.963;-0.515;8149933.818;7322.185;0.001;0.088;4572722.625
3819.000;-779.361;-2281644.785;-3887533.919;9534.525;2320.103;-5391.864;6411185.750;0.462;1.165;0.477;-2.478;3716.986;-1.961;-0.517;8149933.818;7322.185;0.001;0.088;4574519.329
3820.000;-769.825;-2279319.934;-3892917.689;9537.748;2329.594;-5375.675;6411185.750;0.462;1.165;0.477;-2.478;3718.554;-1.959;-0.520;8149933.818;7322.185;0.001;0.087;4576323.681
3821.000;-760.286;-2276985.604;-3898285.269;9540.928;2339.063;-5359.483;6411185.750;0.462;1.165;0.477;-2.478;3720.126;-1.956;-0.522;8149933.818;7322.185;0.001;0.087;4578135.664
3822.000;-750.743;-2274641.815;-3903636.654;9544.065;2348.511;-5343.288;6411185.750;0.462;1.165;0.477;-2.478;3721.703;-1.954;-0.524;8149933.818;7322.185;0.001;0.086;4579955.262
3823.000;-741.198;-2272288.589;-3908971.843;9547.158;2357.938;-5327.090;6411185.750;0.462;1.165;0.477;-2.478;3723.285;-1.951;-0.527;8149933.818;7322.185;0.001;0.086;4581782.457
3824.000;-731.649;-2269925.946;-3914290.833;9550.208;2367.345;-5310.889;6411185.750;0.462;1.165;0.477;-2.478;3724.871;-1.949;-0.529;8149933.818;7322.185;0.001;0.085;4583617.234
3825.000;-722.097;-2267553.907;-3919593.620;9553.215;2376.730;-5294.686;6411185.750;0.462;1.165;0.477;-2.478;3726.461;-1.946;-0.532;8149933.818;7322.185;0.001;0.085;4585459.576
3826.000;-712.543;-2265172.493;-3924880.204;9556.179;2386.094;-5278.480;6411185.750;0.462;1.165;0.477;-2.478;3728.056;-1.944;-0.534;8149933.818;7322.185;0.001;0.084;4587309.466
3827.000;-702.985;-2262781.726;-3930150.580;9559.100;2395.436;-5262.273;6411185.750;0.462;1.165;0.477;-2.478;3729.656;-1.942;-0.536;8149933.818;7322.185;0.001;0.084;4589166.887
3828.000;-693.425;-2260381.627;-3935404.748;9561.977;2404.758;-5246.063;6411185.750;0.462;1.165;0.477;-2.478;3731.260;-1.939;-0.539;8149933.818;7322.185;0.001;0.083;4591031.822
3829.000;-683.861;-2257972.218;-3940642.705;9564.812;2414.058;-5229.851;6411185.750;0.462;1.165;0.477;-2.478;3732.869;-1.937;-0.541;8149933.818;7322.185;0.001;0.082;4592904.255
3830.000;-674.295;-2255553.518;-3945864.450;9567.604;2423.337;-5213.638;6411185.750;0.462;1.165;0.477;-2.478;3734.482;-1.934;-0.544;8149933.818;7322.185;0.001;0.082;4594784.168
3831.000;-664.726;-2253125.550;-3951069.981;9570.354;2432.595;-5197.424;6411185.750;0.462;1.165;0.477;-2.478;3736.100;-1.932;-0.546;8149933.818;7322.185;0.001;0.081;4596671.545
3832.000;-655.154;-2250688.336;-3956259.297;9573.061;2441.831;-5181.208;6411185.750;0.462;1.165;0.477;-2.478;3737.722;-1.930;-0.548;8149933.818;7322.185;0.001;0.081;4598566.369
3833.000;-645.580;-2248241.896;-3961432.396;9575.725;2451.046;-5164.991;6411185.750;0.462;1.165;0.477;-2.478;3739.349;-1.927;-0.551;8149933.818;7322.185;0.001;0.080;4600468.623
3834.000;-636.003;-2245786.252;-3966589.278;9578.346;2460.239;-5148.773;6411185.750;0.462;1.165;0.477;-2.478;3740.980;-1.925;-0.553;8149933.818;7322.185;0.001;0.080;4602378.289
3835.000;-626.423;-2243321.425;-3971729.941;9580.926;2469.411;-5132.554;6411185.750;0.462;1.165;0.477;-2.478;3742.616;-1.923;-0.556;8149933.818;7322.185;0.001;0.079;4604295.352
3836.000;-616.841;-2240847.437;-3976854.385;9583.463;2478.561;-5116.334;6411185.750;0.462;1.165;0.477;-2.478;3744.256;-1.920;-0.558;8149933.818;7322.185;0.001;0.079;4606219.793
3837.000;-607.256;-2238364.310;-3981962.609;9585.957;2487.690;-5100.114;6411185.750;0.462;1.165;0.477;-2.478;3745.901;-1.918;-0.560;8149933.818;7322.185;0.001;0.078;4608151.596
3838.000;-597.669;-2235872.066;-3987054.613;9588.410;2496.797;-5083.894;6411185.750;0.462;1.165;0.477;-2.478;3747.550;-1.915;-0.563;8149933.818;7322.185;0.001;0.078;4610090.743
3839.000;-588.079;-2233370.724;-3992130.396;9590.820;2505.882;-5067.673;6411185.750;0.462;1.165;0.477;-2.478;3749.204;-1.913;-0.565;8149933.818;7322.185;0.001;0.077;4612037.218
3840.000;-578.487;-2230860.309;-3997189.959;9593.189;2514.946;-5051.453;6411185.750;0.462;1.165;0.477;-2.478;3750.862;-1.911;-0.567;8149933.818;7322.185;0.001;0.076;4613991.003
3841.000;-568.893;-2228340.841;-4002233.302;9595.515;2523.987;-5035.232;6411185.750;0.462;1.165;0.477;-2.478;3752.525;-1.908;-0.570;8149933.818;7322.185;0.001;0.076;4615952.081
3842.000;-559.296;-2225812.341;-4007260.424;9597.800;2533.008;-5019.012;6411185.750;0.462;1.165;0.477;-2.478;3754.192;-1.906;-0.572;8149933.818;7322.185;0.001;0.075;4617920.434
3843.000;-549.697;-2223274.833;-4012271.326;9600.043;2542.006;-5002.792;6411185.750;0.462;1.165;0.477;-2.478;3755.864;-1.904;-0.575;8149933.818;7322.185;0.001;0.075;4619896.046
3844.000;-540.096;-2220728.337;-4017266.008;9602.244;2550.983;-4986.573;6411185.750;0.462;1.165;0.477;-2.478;3757.540;-1.901;-0.577;8149933.818;7322.185;0.001;0.074;4621878.900
3845.000;-530.493;-2218172.875;-4022244.472;9604.404;2559.937;-4970.355;6411185.750;0.462;1.165;0.477;-2.478;3759.221;-1.899;-0.579;8149933.818;7322.185;0.001;0.074;4623868.977
3846.000;-520.888;-2215608.469;-4027206.719;9606.522;2568.870;-4954.138;6411185.750;0.462;1.165;0.477;-2.478;3760.906;-1.896;-0.582;8149933.818;7322.185;0.001;0.073;4625866.261
3847.000;-511.280;-2213035.142;-4032152.748;9608.599;2577.781;-4937.921;6411185.750;0.462;1.165;0.477;-2.478;3762.596;-1.894;-0.584;8149933.818;7322.185;0.001;0.072;4627870.733
3848.000;-501.670;-2210452.915;-4037082.562;9610.635;2586.670;-4921.706;6411185.750;0.462;1.165;0.477;-2.478;3764.290;-1.892;-0.586;8149933.818;7322.185;0.001;0.072;4629882.378
3849.000;-492.059;-2207861.810;-4041996.162;9612.629;2595.537;-4905.493;6411185.750;0.462;1.165;0.477;-2.478;3765.988;-1.889;-0.589;8149933.818;7322.185;0.001;0.071;4631901.177
3850.000;-482.445;-2205261.849;-4046893.548;9614.582;2604.382;-4889.281;6411185.750;0.462;1.165;0.477;-2.478;3767.691;-1.887;-0.591;8149933.818;7322.185;0.001;0.071;4633927.113
3851.000;-472.830;-2202653.054;-4051774.724;9616.494;2613.205;-4873.071;6411185.750;0.462;1.165;0.477;-2.478;3769.399;-1.885;-0.593;8149933.818;7322.185;0.001;0.070;4635960.168
3852.000;-463.212;-2200035.447;-4056639.690;9618.365;2622.005;-4856.862;6411185.750;0.462;1.165;0.477;-2.478;3771.111;-1.882;-0.596;8149933.818;7322.185;0.001;0.069;4638000.325
3853.000;-453.593;-2197409.050;-4061488.449;9620.196;2630.784;-4840.656;6411185.750;0.462;1.165;0.477;-2.478;3772.827;-1.880;-0.598;8149933.818;7322.185;0.001;0.069;4640047.566
3854.000;-443.972;-2194773.886;-4066321.002;9621.985;2639.541;-4824.451;6411185.750;0.462;1.165;0.477;-2.478;3774.548;-1.878;-0.600;8149933.818;7322.185;0.001;0.068;4642101.875
3855.000;-434.349;-2192129.976;-4071137.353;9623.734;2648.275;-4808.250;6411185.750;0.462;1.165;0.477;-2.478;3776.273;-1.875;-0.603;8149933.818;7322.185;0.001;0.068;4644163.232
3856.000;-424.724;-2189477.343;-4075937.502;9625.442;2656.987;-4792.050;6411185.750;0.462;1.165;0.477;-2.478;3778.003;-1.873;-0.605;8149933.818;7322.185;0.001;0.067;4646231.622
3857.000;-415.098;-2186816.009;-4080721.454;9627.110;2665.678;-4775.853;6411185.750;0.462;1.165;0.477;-2.478;3779.736;-1.871;-0.607;8149933.818;7322.185;0.001;0.066;4648307.025
3858.000;-405.470;-2184145.996;-4085489.210;9628.737;2674.345;-4759.659;6411185.750;0.462;1.165;0.477;-2.478;3781.475;-1.868;-0.610;8149933.818;7322.185;0.001;0.066;4650389.425
3859.000;-395.841;-2181467.325;-4090240.773;9630.324;2682.991;-4743.468;6411185.750;0.462;1.165;0.477;-2.478;3783.218;-1.866;-0.612;8149933.818;7322.185;0.001;0.065;4652478.803
3860.000;-386.209;-2178780.021;-4094976.147;9631.870;2691.614;-4727.280;6411185.750;0.462;1.165;0.477;-2.478;3784.965;-1.864;-0.615;8149933.818;7322.185;0.001;0.064;4654575.143
3861.000;-376.577;-2176084.104;-4099695.334;9633.377;2700.215;-4711.095;6411185.750;0.462;1.165;0.477;-2.478;3786.716;-1.861;-0.617;8149933.818;7322.185;0.001;0.064;4656678.427
3862.000;-366.943;-2173379.598;-4104398.339;9634.843;2708.794;-4694.914;6411185.750;0.462;1.165;0.477;-2.478;3788.472;-1.859;-0.619;8149933.818;7322.185;0.001;0.063;4658788.636
3863.000;-357.307;-2170666.523;-4109085.163;9636.270;2717.351;-4678.736;6411185.750;0.462;1.165;0.477;-2.478;3790.232;-1.857;-0.621;8149933.818;7322.185;0.001;0.062;4660905.753
3864.000;-347.670;-2167944.904;-4113755.812;9637.657;2725.885;-4662.562;6411185.750;0.462;1.165;0.477;-2.478;3791.997;-1.854;-0.624;8149933.818;7322.185;0.001;0.062;4663029.760
3865.000;-338.032;-2165214.762;-4118410.288;9639.004;2734.396;-4646.391;6411185.750;0.462;1.165;0.477;-2.478;3793.766;-1.852;-0.626;8149933.818;7322.185;0.001;0.061;4665160.640
3866.000;-328.392;-2162476.119;-4123048.595;9640.311;2742.885;-4630.225;6411185.750;0.462;1.165;0.477;-2.478;3795.539;-1.850;-0.628;8149933.818;7322.185;0.001;0.060;4667298.374
3867.000;-318.751;-2159728.998;-4127670.738;9641.579;2751.352;-4614.062;6411185.750;0.462;1.165;0.477;-2.478;3797.317;-1.847;-0.631;8149933.818;7322.185;0.001;0.060;4669442.946
3868.000;-309.109;-2156973.422;-4132276.721;9642.807;2759.797;-4597.904;6411185.750;0.462;1.165;0.477;-2.478;3799.099;-1.845;-0.633;8149933.818;7322.185;0.001;0.059;4671594.337
3869.000;-299.466;-2154209.413;-4136866.548;9643.996;2768.219;-4581.750;6411185.750;0.462;1.165;0.477;-2.478;3800.885;-1.843;-0.635;8149933.818;7322.185;0.001;0.058;4673752.529
3870.000;-289.821;-2151436.993;-4141440.223;9645.145;2776.618;-4565.601;6411185.750;0.462;1.165;0.477;-2.478;3802.675;-1.840;-0.638;8149933.818;7322.185;0.001;0.058;4675917.504
3871.000;-280.175;-2148656.184;-4145997.751;9646.256;2784.995;-4549.456;6411185.750;0.462;1.165;0.477;-2.478;3804.470;-1.838;-0.640;8149933.818;7322.185;0.001;0.057;4678089.245
3872.000;-270.529;-2145867.010;-4150539.137;9647.327;2793.349;-4533.316;6411185.750;0.462;1.165;0.477;-2.478;3806.269;-1.836;-0.642;8149933.818;7322.185;0.001;0.056;4680267.734
3873.000;-260.881;-2143069.493;-4155064.386;9648.359;2801.681;-4517.182;6411185.750;0.462;1.165;0.477;-2.478;3808.072;-1.833;-0.645;8149933.818;7322.185;0.001;0.056;4682452.952
3874.000;-251.232;-2140263.655;-4159573.502;9649.353;2809.991;-4501.052;6411185.750;0.462;1.165;0.477;-2.478;3809.880;-1.831;-0.647;8149933.818;7322.185;0.001;0.055;4684644.883
3875.000;-241.582;-2137449.519;-4164066.491;9650.308;2818.277;-4484.927;6411185.750;0.462;1.165;0.477;-2.478;3811.692;-1.829;-0.649;8149933.818;7322.185;0.001;0.054;4686843.508
3876.000;-231.931;-2134627.108;-4168543.358;9651.224;2826.542;-4468.808;6411185.750;0.462;1.165;0.477;-2.478;3813.508;-1.826;-0.652;8149933.818;7322.185;0.001;0.054;4689048.808
3877.000;-222.280;-2131796.444;-4173004.109;9652.101;2834.783;-4452.694;6411185.750;0.462;1.165;0.477;-2.478;3815.328;-1.824;-0.654;8149933.818;7322.185;0.001;0.053;4691260.767
3878.000;-212.627;-2128957.549;-4177448.748;9652.940;2843.002;-4436.586;6411185.750;0.462;1.165;0.477;-2.478;3817.153;-1.822;-0.656;8149933.818;7322.185;0.001;0.052;4693479.366
3879.000;-202.974;-2126110.446;-4181877.283;9653.740;2851.199;-4420.484;6411185.750;0.462;1.165;0.477;-2.478;3818.982;-1.820;-0.658;8149933.818;7322.185;0.001;0.052;4695704.587
3880.000;-193.320;-2123255.159;-4186289.718;9654.503;2859.373;-4404.387;6411185.750;0.462;1.165;0.477;-2.478;3820.815;-1.817;-0.661;8149933.818;7322.185;0.001;0.051;4697936.413
3881.000;-183.665;-2120391.709;-4190686.059;9655.227;2867.524;-4388.297;6411185.750;0.462;1.165;0.477;-2.478;3822.652;-1.815;-0.663;8149933.818;7322.185;0.001;0.050;4700174.825
3882.000;-174.009;-2117520.119;-4195066.314;9655.913;2875.652;-4372.213;6411185.750;0.462;1.165;0.477;-2.478;3824.493;-1.813;-0.665;8149933.818;7322.185;0.001;0.049;4702419.805
3883.000;-164.353;-2114640.412;-4199430.487;9656.561;2883.758;-4356.135;6411185.750;0.462;1.165;0.477;-2.478;3826.339;-1.810;-0.668;8149933.818;7322.185;0.001;0.049;4704671.335
3884.000;-154.696;-2111752.611;-4203778.586;9657.171;2891.841;-4340.063;6411185.750;0.462;1.165;0.477;-2.478;3828.189;-1.808;-0.670;8149933.818;7322.185;0.001;0.048;4706929.398
3885.000;-145.039;-2108856.738;-4208110.616;9657.744;2899.902;-4323.999;6411185.750;0.462;1.165;0.477;-2.478;3830.042;-1.806;-0.672;8149933.818;7322.185;0.001;0.047;4709193.975
3886.000;-135.381;-2105952.815;-4212426.585;9658.278;2907.939;-4307.940;6411185.750;0.462;1.165;0.477;-2.478;3831.900;-1.804;-0.674;8149933.818;7322.185;0.001;0.046;4711465.048
3887.000;-125.722;-2103040.866;-4216726.499;9658.776;2915.954;-4291.889;6411185.750;0.462;1.165;0.477;-2.478;3833.762;-1.801;-0.677;8149933.818;7322.185;0.001;0.046;4713742.599
3888.000;-116.063;-2100120.914;-4221010.365;9659.235;2923.947;-4275.845;6411185.750;0.462;1.165;0.477;-2.478;3835.629;-1.799;-0.679;8149933.818;7322.185;0.001;0.045;4716026.610
3889.000;-106.404;-2097192.981;-4225278.191;9659.658;2931.916;-4259.807;6411185.750;0.462;1.165;0.477;-2.478;3837.499;-1.797;-0.681;8149933.818;7322.185;0.001;0.044;4718317.063
3890.000;-96.744;-2094257.089;-4229529.982;9660.043;2939.863;-4243.777;6411185.750;0.462;1.165;0.477;-2.478;3839.373;-1.795;-0.684;8149933.818;7322.185;0.001;0.043;4720613.940
3891.000;-87.084;-2091313.262;-4233765.747;9660.391;2947.787;-4227.754;6411185.750;0.462;1.165;0.477;-2.478;3841.252;-1.792;-0.686;8149933.818;7322.185;0.001;0.043;4722917.224
3892.000;-77.423;-2088361.522;-4237985.493;9660.702;2955.689;-4211.739;6411185.750;0.462;1.165;0.477;-2.478;3843.135;-1.790;-0.688;8149933.818;7322.185;0.001;0.042;4725226.894
3893.000;-67.762;-2085401.892;-4242189.228;9660.976;2963.567;-4195.731;6411185.750;0.462;1.165;0.477;-2.478;3845.021;-1.788;-0.690;8149933.818;7322.185;0.001;0.041;4727542.935
3894.000;-58.101;-2082434.394;-4246376.959;9661.213;2971.423;-4179.731;6411185.750;0.462;1.165;0.477;-2.478;3846.912;-1.785;-0.693;8149933.818;7322.185;0.001;0.040;4729865.327
3895.000;-48.440;-2079459.053;-4250548.694;9661.414;2979.256;-4163.739;6411185.750;0.462;1.165;0.477;-2.478;3848.807;-1.783;-0.695;8149933.818;7322.185;0.001;0.040;4732194.053
3896.000;-38.778;-2076475.889;-4254704.440;9661.578;2987.067;-4147.755;6411185.750;0.462;1.165;0.477;-2.478;3850.705;-1.781;-0.697;8149933.818;7322.185;0.001;0.039;4734529.094
3897.000;-29.117;-2073484.927;-4258844.207;9661.705;2994.854;-4131.779;6411185.750;0.462;1.165;0.477;-2.478;3852.608;-1.779;-0.699;8149933.818;7322.185;0.001;0.038;4736870.432
3898.000;-19.455;-2070486.188;-4262968.001;9661.796;3002.619;-4115.811;6411185.750;0.462;1.165;0.477;-2.478;3854.515;-1.776;-0.702;8149933.818;7322.185;0.001;0.037;4739218.050
3899.000;-9.793;-2067479.696;-4267075.832;9661.851;3010.361;-4099.852;6411185.750;0.462;1.165;0.477;-2.478;3856.426;-1.774;-0.704;8149933.818;7322.185;0.001;0.037;4741571.929
3900.000;-0.131;-2064465.473;-4271167.708;9661.869;3018.080;-4083.901;6411185.750;0.462;1.165;0.477;-2.478;3858.340;-1.772;-0.706;8149933.818;7322.185;0.001;0.036;4743932.050
3901.000;9.531;-2061443.543;-4275243.637;9661.852;3025.777;-4067.958;6411185.750;0.462;1.165;0.477;-2.478;3860.259;-1.770;-0.708;8149933.818;7322.185;0.001;0.035;4746298.397
3902.000;19.193;-2058413.927;-4279303.628;9661.798;3033.451;-4052.025;6411185.750;0.462;1.165;0.477;-2.478;3862.182;-1.767;-0.711;8149933.818;7322.185;0.001;0.034;4748670.950
3903.000;28.854;-2055376.649;-4283347.689;9661.709;3041.101;-4036.100;6411185.750;0.462;1.165;0.477;-2.478;3864.108;-1.765;-0.713;8149933.818;7322.185;0.001;0.033;4751049.692
3904.000;38.516;-2052331.732;-4287375.831;9661.584;3048.729;-4020.184;6411185.750;0.462;1.165;0.477;-2.478;3866.039;-1.763;-0.715;8149933.818;7322.185;0.001;0.033;4753434.604
3905.000;48.177;-2049279.198;-4291388.060;9661.423;3056.335;-4004.277;6411185.750;0.462;1.165;0.477;-2.478;3867.973;-1.761;-0.717;8149933.818;7322.185;0.001;0.032;4755825.668
3906.000;57.839;-2046219.070;-4295384.388;9661.227;3063.917;-3988.379;6411185.750;0.462;1.165;0.477;-2.478;3869.912;-1.758;-0.720;8149933.818;7322.185;0.001;0.031;4758222.867
3907.000;67.500;-2043151.371;-4299364.822;9660.995;3071.477;-3972.491;6411185.750;0.462;1.165;0.477;-2.478;3871.854;-1.756;-0.722;8149933.818;7322.185;0.001;0.030;4760626.181
3908.000;77.161;-2040076.124;-4303329.373;9660.728;3079.014;-3956.612;6411185.750;0.462;1.165;0.477;-2.478;3873.800;-1.754;-0.724;8149933.818;7322.185;0.001;0.029;4763035.594
3909.000;86.821;-2036993.351;-4307278.049;9660.426;3086.528;-3940.742;6411185.750;0.462;1.165;0.477;-2.478;3875.750;-1.752;-0.726;8149933.818;7322.185;0.001;0.029;4765451.086
3910.000;96.482;-2033903.076;-4311210.861;9660.089;3094.019;-3924.883;6411185.750;0.462;1.165;0.477;-2.478;3877.704;-1.750;-0.728;8149933.818;7322.185;0.001;0.028;4767872.640
3911.000;106.142;-2030805.320;-4315127.817;9659.716;3101.488;-3909.032;6411185.750;0.462;1.165;0.477;-2.478;3879.661;-1.747;-0.731;8149933.818;7322.185;0.001;0.027;4770300.237
3912.000;115.801;-2027700.108;-4319028.929;9659.309;3108.933;-3893.192;6411185.750;0.462;1.165;0.477;-2.478;3881.623;-1.745;-0.733;8149933.818;7322.185;0.001;0.026;4772733.860
3913.000;125.460;-2024587.461;-4322914.205;9658.867;3116.356;-3877.362;6411185.750;0.462;1.165;0.477;-2.478;3883.588;-1.743;-0.735;8149933.818;7322.185;0.001;0.025;4775173.490
3914.000;135.119;-2021467.403;-4326783.656;9658.391;3123.757;-3861.542;6411185.750;0.462;1.165;0.477;-2.478;3885.557;-1.741;-0.737;8149933.818;7322.185;0.001;0.024;4777619.109
3915.000;144.777;-2018339.955;-4330637.292;9657.880;3131.134;-3845.732;6411185.750;0.462;1.165;0.477;-2.478;3887.530;-1.738;-0.740;8149933.818;7322.185;0.001;0.024;4780070.699
3916.000;154.435;-2015205.142;-4334475.123;9657.334;3138.489;-3829.932;6411185.750;0.462;1.165;0.477;-2.478;3889.506;-1.736;-0.742;8149933.818;7322.185;0.001;0.023;4782528.241
3917.000;164.092;-2012062.986;-4338297.160;9656.754;3145.820;-3814.143;6411185.750;0.462;1.165;0.477;-2.478;3891.487;-1.734;-0.744;8149933.818;7322.185;0.001;0.022;4784991.719
